ProbeID	REGENS:248	REGENS:249	REGENS:250	REGENS:251	REGENS:252	REGENS:253
ENSDART00000003983	0.355176982	1.979942534	1.720506696	2.817259269	2.073697664	2.59619989
ENSDART00000003993	0.323344981	0.571177656	0.458055958	0.171212741	0.490673312	0.246029884
ENSDART00000003994	2.57066258	4.095080538	1.755142944	1.735992332	2.041298225	1.134432931
ENSDART00000003997	0	0.277995981	0	0	0	0.246029884
ENSDART00000003998	6.382025004	6.435465737	6.660335249	6.787053773	6.825670739	6.764365318
ENSDART00000004002	0	0	0	0.044745435	0	0
ENSDART00000004008	0	0	0	0.088144729	0.044270411	0.110614702
ENSDART00000004013	1.277167503	1.02303438	1.303380945	1.78955816	1.127065262	1.099091234
ENSDART00000004023	4.581683419	5.163963522	4.743330579	4.956618966	4.92234264	4.828465588
ENSDART00000004031	4.029004255	4.177266501	4.068243951	3.917672047	3.996167854	4.106836067
ENSDART00000004034	3.215761204	2.797067851	3.114472815	2.91690461	2.777867065	2.497861829
ENSDART00000004036	0	0	0	0	0	0
ENSDART00000004041	3.960811744	3.819143769	3.837203531	4.200742634	3.967716503	3.993515922
ENSDART00000004043	0.690742009	0.657010057	0.82706386	0.912291393	0.753223425	0.36981817
ENSDART00000004052	1.729827978	2.324038912	2.353488347	2.247513567	2.520185757	2.00057255
ENSDART00000004062	0.7872406	0.20388078	0.666507908	2.085635008	0.831098464	1.168929523
ENSDART00000004065	4.053464596	3.912264865	3.662712663	3.843631084	3.767701227	3.659293574
ENSDART00000004071	2.80191381	2.83439071	3.09206778	2.922909721	2.647615305	2.757900337
ENSDART00000004075	5.930446903	6.104774229	5.612126408	5.615865289	5.676351366	5.475187971
ENSDART00000004087	0	0	0	0	0	0
ENSDART00000004092	3.006188627	3.087216276	3.491823541	3.327806789	3.272458942	3.058543654
ENSDART00000004108	0	1.511907201	1.408663339	0	0	0
ENSDART00000004109	0.690742009	0.241414266	0.180734167	0.171212741	0	0.074677299
ENSDART00000004120	0	0.277995981	0.400871567	0	0.128933072	0
ENSDART00000004122	4.468002374	3.996997547	4.684644401	4.864460061	4.866416686	4.668896648
ENSDART00000004127	1.602998479	1.934833395	1.864936382	2.517319305	2.528001415	1.951876507
ENSDART00000004129	2.201928053	2.086905548	2.602053118	2.44404753	2.543506845	2.197226187
ENSDART00000004181	1.985103413	2.107378404	2.024884319	2.349124617	2.146581382	2.00057255
ENSDART00000004188	1.705338405	1.557259826	1.672992292	2.31299775	0.247282812	1.761559793
ENSDART00000004200	0.078375512	0	0	0	0	0
ENSDART00000004209	0	0	0	0	0	0
ENSDART00000004217	7.293198048	6.817367003	7.406792796	7.418748483	7.229858419	7.22693597
ENSDART00000004220	4.998055657	4.191719112	4.680145181	4.884600134	4.416063422	4.228349205
ENSDART00000004222	3.383360929	2.75226795	3.246117755	3.445112512	3.191115903	2.845814099
ENSDART00000004233	0.613881187	0.979273024	0.805192581	0	0.642385849	0.339852551
ENSDART00000004238	10.65442464	10.53870683	10.57664936	10.72449845	10.72943294	10.60589816
ENSDART00000004240	0	0	0	0	0.044270411	0
ENSDART00000004241	1.879614773	2.306438382	2.202710651	1.939265641	1.974231255	1.783989029
ENSDART00000004249	0	0	0	0	0	0
ENSDART00000004255	2.864078358	2.900404822	2.803026994	1.815613259	1.520897193	0
ENSDART00000004273	0	0.04314638	0	0	0	0.03782178
ENSDART00000004275	1.974894949	2.332759306	1.720506696	1.878763815	1.985627837	1.715627304
ENSDART00000004277	6.883868508	7.176788907	7.243333937	7.281477208	7.346876273	7.474770038
ENSDART00000004284	2.382681527	2.358608615	2.071437642	2.23791124	2.196475248	1.772817998
ENSDART00000004286	0.639959098	0	0.485820034	0.429227828	0.831098464	0.948373081
ENSDART00000004288	2.970667969	2.82205673	3.22568057	3.190187784	3.01878359	2.943697515
ENSDART00000004292	0	0	0	0	0	0
ENSDART00000004295	1.260454756	1.314734855	1.223178728	1.433526918	1.520897193	1.081090331
ENSDART00000004333	0.078375512	0.165344672	0.111133265	0.171212741	0.044270411	0.179910513
ENSDART00000004338	3.258469845	3.57273187	3.625755122	3.363569251	3.508023531	3.103823058
ENSDART00000004341	0	0.125750903	0.690567716	0.49519883	1.085300057	0.36981817
ENSDART00000004357	4.211802528	3.712930075	4.095531314	4.175814017	3.935758009	3.927048512
ENSDART00000004361	2.824830219	2.790752411	3.474605937	3.049067261	2.927186142	3.492264852
ENSDART00000004365	2.111630851	2.306438382	1.755142944	2.17891513	1.996935098	1.87037354
ENSDART00000004379	4.036386001	3.732832391	3.745434228	3.950377854	3.854175312	3.916935769
ENSDART00000004389	0	0.20388078	0	0	0	0
ENSDART00000004392	7.618469198	6.301951373	7.318840048	7.480871015	6.791176841	6.991551607
ENSDART00000004398	6.195150526	5.703867587	5.891799267	5.952408854	5.629897864	5.514282107
ENSDART00000004416	0.078375512	0.448162926	0.400871567	0.395075458	0.458317862	0.427944449
ENSDART00000004420	3.643933584	3.319923306	3.535650748	3.561313395	3.362631147	3.231712048
ENSDART00000004423	4.942823628	5.323406827	5.078008109	5.383047305	5.471737438	5.438543839
ENSDART00000004424	4.336640682	4.313462223	4.343293696	4.625788763	4.396985227	4.282520824
ENSDART00000004431	5.46178019	5.419661681	5.535324649	5.703069446	5.755875745	5.647919973
ENSDART00000004462	6.726202263	6.344073818	7.42011988	6.816786462	6.964611493	7.028418894
ENSDART00000004474	7.051411238	6.131883404	6.938551967	7.028267944	6.908461141	6.69430461
ENSDART00000004476	0	0	0	0	0	0.03782178
ENSDART00000004477	0.039719917	0.125750903	0.075031748	0.171212741	0	0
ENSDART00000004483	0	0	0.038003601	0	0	0
ENSDART00000004494	0	0.348489004	0.111133265	0.088144729	0.128933072	0.145678621
ENSDART00000004498	2.303315828	2.637299685	2.595696622	2.509359363	2.23518405	2.442538776
ENSDART00000004504	4.924374995	4.977750854	5.171796806	5.044620222	5.213979701	5.238894194
ENSDART00000004514	3.691465414	3.512601435	3.600580088	3.665270879	3.515905175	3.404513956
ENSDART00000004518	0	0	0	0	0	0
ENSDART00000004521	5.48714175	5.463003047	5.691766222	5.584007009	5.781438703	5.971124353
ENSDART00000004533	0.323344981	0	0.038003601	0	0	0
ENSDART00000004536	0	0	0	0	0	0
ENSDART00000004539	4.28799388	4.115438526	4.257307988	4.305583002	4.293036475	4.300135249
ENSDART00000004544	0.833172631	0.541393287	0	0	0.208901612	0.36981817
ENSDART00000004546	0.078375512	0	0	0	0	0
ENSDART00000004548	0	0	0	0	0	0
ENSDART00000004550	2.748980905	3.152703898	2.841143277	2.836474575	2.879110047	2.824332778
ENSDART00000004553	1.521178755	1.400187348	2.034315935	0	0	1.680192034
ENSDART00000004585	4.36623247	4.005203407	4.27928962	4.251731294	4.12800247	3.92956566
ENSDART00000004588	3.672640183	3.539217393	3.863897918	3.731775187	3.774287521	3.108273809
ENSDART00000004601	6.998221994	6.809188526	6.90777391	6.953969468	6.927421787	6.92656749
ENSDART00000004604	0.223404624	0.20388078	0.247131238	0.211019384	0.356655634	0.179910513
ENSDART00000004619	0.7872406	0.20388078	0.400871567	0.837966522	0.779651601	0.427944449
ENSDART00000004622	3.176211647	3.181954676	3.083007424	3.44093375	3.267798932	3.263984232
ENSDART00000004625	0.446664084	0.382484563	0.566043511	0.49519883	0.356655634	0.51096554
ENSDART00000004626	5.662759479	5.619077467	5.575448399	5.729006315	5.648838353	5.49826274
ENSDART00000004655	5.692655682	5.909484707	5.530333956	5.618642829	5.599622548	5.710000354
ENSDART00000004656	7.126537405	6.662986103	6.994284419	6.963832851	6.883548013	6.772800826
ENSDART00000004664	6.252266172	5.64469167	5.984119474	6.09419311	5.543858027	5.435890438
ENSDART00000004666	2.57066258	2.417181274	3.01317792	3.060007394	2.70389781	2.700103148
ENSDART00000004678	2.327587307	2.408957942	2.489988497	2.56417815	2.683048329	2.639893506
ENSDART00000004679	9.376414888	9.588848907	9.686917168	9.741633526	9.453042171	9.43690256
ENSDART00000004686	5.684065043	5.3854936	5.885950401	5.851338732	5.691219316	5.581447877
ENSDART00000004689	0.739797975	0.510981036	0.890755987	0.704892388	0.726302072	0.845495435
ENSDART00000004692	9.603820628	9.89520108	9.594852249	9.54120748	9.671543325	9.813848421
ENSDART00000004712	0.855601648	0.382484563	0.805192581	0.55828459	0.169471352	0.537610468
ENSDART00000004716	0.983311933	0.600359545	1.172826121	0.732507331	1.551893822	0.866666234
ENSDART00000004717	1.777594212	0.863684191	1.788967103	1.310662496	0.975269823	1.235542592
ENSDART00000004721	0	0	0	0	0	0
ENSDART00000004727	0.039719917	0.479913859	0.279217936	0.249757115	0.087222692	0.074677299
ENSDART00000004735	2.918357325	3.007764222	2.786378039	2.946683285	2.933084553	3.049314708
ENSDART00000004739	4.372078682	4.603793764	4.314552436	4.571393714	4.379812403	4.499658211
ENSDART00000004740	0	0	0	0	0	0
ENSDART00000004742	0.15271171	0.20388078	0.038003601	0.171212741	0.208901612	0.179910513
ENSDART00000004745	0.446664084	0.348489004	0	0	0	0.309251303
ENSDART00000004751	3.402529469	3.587380888	3.464175872	3.367977865	3.463887577	3.330255593
ENSDART00000004756	8.491090497	8.176041064	8.548317971	7.974398384	8.040663144	8.672967759
ENSDART00000004769	3.031035535	0.04314638	2.944805824	3.798618048	2.879110047	3.156346716
ENSDART00000004771	2.501230103	1.815474929	2.353488347	2.435671669	2.5588474	2.278459097
ENSDART00000004779	1.890517572	1.260923289	1.720506696	1.78955816	1.473116617	1.432967052
ENSDART00000004780	5.12811359	5.07840365	5.283780229	5.231618245	5.240383843	5.302422284
ENSDART00000004782	4.360362471	3.985983287	4.054404252	4.383858266	4.364616649	4.017376597
ENSDART00000004797	4.233373553	3.988744745	3.980704242	3.8625006	3.866556624	3.603637487
ENSDART00000004812	4.669757122	0	0.566043511	0	0.458317862	0
ENSDART00000004816	1.692935944	1.223900463	1.623859577	1.13556366	2.33657044	1.593959403
ENSDART00000004832	0.920869476	1.449130295	0.82706386	1.815613259	1.301350052	1.761559793
ENSDART00000004839	0	0	0	0	0	0.074677299
ENSDART00000004840	2.742977771	2.375587715	2.412543501	2.682168398	2.380400531	2.421233174
ENSDART00000004842	0.899439947	0.83941205	1.029270682	0.887939422	1.042289634	0.824009334
ENSDART00000004848	2.48693342	2.535217306	2.469276058	2.44404753	2.696981408	2.524747618
ENSDART00000004854	0.039719917	0	0	0.088144729	0	0.179910513
ENSDART00000004871	0.504583515	0.241414266	0.400871567	0.249757115	0.425220093	0.246029884
ENSDART00000004879	8.077314364	7.099054431	7.585830069	7.661196466	7.229858419	7.225144166
ENSDART00000004896	4.354468491	4.002473303	4.120099282	4.270691169	4.239302155	4.248650697
ENSDART00000004899	5.306608291	4.750936155	5.426713539	5.15332977	5.043159741	4.835193667
ENSDART00000004903	4.912389356	5.383396567	4.774618557	4.424636608	4.244054974	4.44088075
ENSDART00000004908	0.257493138	0.277995981	0.458055958	0.287481842	0.726302072	0.246029884
ENSDART00000004920	3.62773515	3.504905806	3.515588113	3.745393813	3.430918809	3.515907994
ENSDART00000004921	2.508325665	2.92368026	2.627202683	2.517319305	2.551197512	2.428370058
ENSDART00000004923	4.358400485	4.236553314	4.590283049	4.745826022	4.507844111	4.564256405
ENSDART00000004952	0	0	0	0	0	0
ENSDART00000004959	1.692935944	1.465082466	1.423095568	1.763023838	1.626591271	1.727248252
ENSDART00000004964	3.363934272	3.257175798	2.769534707	3.026934924	2.872986305	2.845814099
ENSDART00000004984	2.975796208	3.63045607	3.278226752	3.914661695	4.107284557	4.01500821
ENSDART00000004986	0.665573987	0.165344672	0.310606498	0.429227828	0.522319012	0.36981817
ENSDART00000005004	3.787917212	2.940893676	3.46068236	3.672417462	3.754437741	3.505822626
ENSDART00000005015	2.623898707	2.946586142	3.535650748	3.359147125	3.309206864	3.761728678
ENSDART00000005021	5.846851023	5.771976791	5.764407843	5.879402383	5.685115764	5.701924781
ENSDART00000005025	2.130148087	2.270579754	1.720506696	2.17891513	2.300521645	1.849257474
ENSDART00000005027	4.316570146	4.926823908	4.569349887	4.662142293	4.792098974	4.633824266
ENSDART00000005033	4.632899512	4.439921702	4.579049102	4.614701642	4.295327956	4.061652623
ENSDART00000005053	6.463230542	6.268254343	6.290454874	6.288687575	6.366103984	6.255217631
ENSDART00000005067	4.277649325	4.302406013	4.461619002	4.512877885	4.416063422	4.311759845
ENSDART00000005072	0.446664084	0.684522389	0.485820034	0.462590383	0.670903721	0.757561649
ENSDART00000005086	3.480366809	2.59443141	3.060104423	1.927366554	2.603913972	2.583469026
ENSDART00000005087	2.351457197	0.628962846	2.14293286	1.903269846	0.831098464	0.948373081
ENSDART00000005090	3.476753964	2.784409203	3.027416832	3.113497209	3.057098504	3.007037898
ENSDART00000005105	6.695835283	5.995062969	6.662237555	6.312898838	6.103842285	6.18374039
ENSDART00000005112	0	0	0	0	0	0
ENSDART00000005116	0.078375512	0.085039773	0	0.171212741	0	0.074677299
ENSDART00000005118	3.65995216	3.371616766	3.266269466	3.721476183	3.244270388	3.169184194
ENSDART00000005119	7.559488614	7.504641576	7.631016856	7.723160582	7.92851264	7.80234669
ENSDART00000005120	0	0	0	0	0	0
ENSDART00000005127	3.567867007	3.784600818	3.662712663	3.849948385	3.929870541	3.939590564
ENSDART00000005140	3.601433307	3.07167206	3.548872496	3.553593164	3.504066503	3.461285834
ENSDART00000005143	4.96362289	6.177981003	5.117368098	5.484995363	5.703349495	6.147980024
ENSDART00000005145	0.078375512	0.125750903	0.038003601	0	0.044270411	0
ENSDART00000005158	2.382681527	2.739208235	2.85717551	2.56417815	2.683048329	2.583469026
ENSDART00000005168	3.43640382	3.045386962	3.217423937	3.49029735	3.327235671	3.103823058
ENSDART00000005191	8.018581101	8.233341161	7.817030465	7.6714875	7.671889066	7.671431518
ENSDART00000005194	2.880577543	2.127564797	2.914481576	3.032499921	2.668979376	2.682302621
ENSDART00000005195	5.680143233	5.96663032	5.691766222	5.722135282	5.94142228	5.847460834
ENSDART00000005217	7.739675932	8.259159793	8.16238523	8.463499411	8.425199852	8.743868269
ENSDART00000005218	2.295133738	1.968796787	2.375918264	2.031082156	1.927722732	1.750213041
ENSDART00000005221	3.045740834	2.719394287	2.944805824	3.272443882	3.013226009	2.943697515
ENSDART00000005237	0.116022338	0.20388078	0.180734167	0.088144729	0.169471352	0.277986875
ENSDART00000005239	0.416808389	0	0	0	0	0
ENSDART00000005244	0	0	0	0	0	0
ENSDART00000005255	2.035089534	1.383496974	2.098665232	2.58704892	2.176724278	2.377654163
ENSDART00000005258	0.416808389	0.241414266	0.34132666	0.171212741	0.425220093	0.179910513
ENSDART00000005260	0	0	0	0	0	0
ENSDART00000005263	5.485344922	5.467959269	5.358894221	5.312752985	5.380793743	5.078029124
ENSDART00000005288	1.119288744	0.83941205	0.991033255	1.07213351	0.613292875	1.044400374
ENSDART00000005292	0	0.165344672	0	0	0	0
ENSDART00000005296	0.078375512	0.125750903	0	0	0.044270411	0.03782178
ENSDART00000005299	3.458552768	3.162520201	2.835759363	2.892631041	3.099676112	2.763554718
ENSDART00000005305	0.504583515	0.125750903	0.513059874	0.130276517	0.247282812	0.179910513
ENSDART00000005313	2.730896042	2.43348864	2.924660644	2.579465544	2.97371169	2.608819394
ENSDART00000005321	0.983311933	0.88755472	0.617150033	0.588822275	0.642385849	0.614714056
ENSDART00000005326	2.597526185	2.630242847	2.620956274	2.696261123	2.717631928	2.477363488
ENSDART00000005329	4.808436179	4.679240053	4.91653236	4.994178298	4.849363186	4.818993251
ENSDART00000005331	2.891473096	2.876747709	2.846507175	3.12916493	3.062489932	2.992665765
ENSDART00000005337	3.356089767	3.550475614	3.787872469	3.834102962	3.819568411	3.875760666
ENSDART00000005345	0.257493138	0.165344672	0.34132666	0.171212741	0	0
ENSDART00000005355	5.341789776	5.075808733	5.176063673	5.244862414	5.025324596	4.865744996
ENSDART00000005359	1.890517572	1.864409536	2.211051675	2.322114632	2.105385442	1.901479211
ENSDART00000005366	7.223768994	7.488147741	7.006914753	7.100252218	7.087377419	6.932854237
ENSDART00000005373	0	0	0	0	0	0
ENSDART00000005381	2.584156908	1.979942534	2.517150481	2.52523557	2.504426261	1.891184993
ENSDART00000005382	3.24578948	3.137853062	2.939795839	3.258264709	3.488128957	3.662323513
ENSDART00000005405	5.307625474	4.723015535	5.101752724	5.093357928	4.641733985	4.511467788
ENSDART00000005431	6.675886217	6.382903472	6.540933402	6.430847642	6.202981749	5.932115941
ENSDART00000005436	2.064270468	0.600359545	2.924660644	2.764730919	2.105385442	1.568344229
ENSDART00000005449	0	0	0	0	0	0
ENSDART00000005453	5.265321448	5.19298917	5.253815896	5.451114347	5.295223999	5.308237083
ENSDART00000005456	0	0	0	0	0	0
ENSDART00000005464	4.318589811	3.739405948	4.203979988	4.11678882	3.89403208	3.468227776
ENSDART00000005473	1.717635155	1.465082466	1.506782414	1.346847161	1.167655329	1.134432931
ENSDART00000005479	3.719250541	3.729534347	3.81548659	3.893411497	3.703584513	3.775786123
ENSDART00000005485	1.209122492	1.185902467	1.636300513	0.887939422	1.817249813	1.168929523
ENSDART00000005491	1.043163517	0.277995981	0	1.050354881	0	1.418703549
ENSDART00000005496	2.522412945	2.441573717	2.476213297	2.275942934	2.196475248	2.102247508
ENSDART00000005499	0.15271171	0	0.038003601	0.130276517	0.128933072	0
ENSDART00000005516	0	0	0	0	0	0
ENSDART00000005518	0.257493138	0.382484563	0.111133265	0.171212741	0.28466933	0.213348951
ENSDART00000005547	0.504583515	0	0.214314643	0	0.128933072	0
ENSDART00000005548	0.039719917	0.085039773	0	0	0.044270411	0
ENSDART00000005562	0	0	0	0	0	0
ENSDART00000005568	6.415435208	5.3854936	6.159208666	5.907687757	6.10841069	5.948963145
ENSDART00000005573	2.76684187	2.565128135	2.676223587	2.594592643	2.683048329	2.5898485
ENSDART00000005583	2.09287285	1.957564262	2.530542079	2.452375044	2.771297129	3.299447907
ENSDART00000005585	0.15271171	0.085039773	0	0.211019384	0.28466933	0
ENSDART00000005587	3.421446659	3.363128795	3.931076521	3.965002511	3.80355932	3.454310327
ENSDART00000005590	4.342607797	4.463935832	4.410022874	4.386033474	4.096812952	3.860011903
ENSDART00000005592	0	0	0	0	0	0
ENSDART00000005593	5.802802873	5.290212991	5.676788441	5.604701347	5.53612803	5.339806184
ENSDART00000005609	3.05546175	3.127866891	3.188147826	3.243944794	3.110127031	3.337855807
ENSDART00000005616	3.425200512	3.107684754	3.183916603	3.469934049	3.057098504	3.103823058
ENSDART00000005625	5.156618976	4.601991386	5.185618231	5.230408179	4.542981599	4.526510854
ENSDART00000005626	0	0.764044867	0	0.863169335	0.247282812	0
ENSDART00000005638	0	0.04314638	0.038003601	0.088144729	0.169471352	0.074677299
ENSDART00000005639	4.532067518	4.169985536	4.389958881	4.456035143	4.379812403	3.8494164
ENSDART00000005641	0.078375512	0	0	0	0	0
ENSDART00000005643	4.165425531	4.201274372	3.961057534	4.082326524	4.080961637	3.961895102
ENSDART00000005653	3.939971619	4.270990115	3.963528054	4.024856829	3.976310977	4.005495588
ENSDART00000005670	4.038838213	4.350431909	4.172292685	4.246952135	4.246425525	3.862648664
ENSDART00000005671	4.110530888	3.400937464	3.51895132	3.979480404	3.790622898	3.954498505
